date,id,link,local,text,title
 07/03/18 às 07h39,ID: 33562027,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/onibus-lotado-linha-308-cotia-terminal-barra-funda_sBZrz93SmFuCvIKS/, Cotia - SP,"Atenção senhores responsáveis pela linha 308 - Cotia/ Barra funda , não e possível tanta irresponsabilidade, pois não podemos pagar R$ 11,80 na passagem e todos os dias ir e vir  de pé, sendo que vocês sabem que este tipo de ônibus não e permitido está situação.Hoje peguei este ônibus no terminal Cotia as 5:05 da manhã o mesmo já não tinha lugar para sentar e pior o motorista parou em todos os pontos seguintes e ônibus chegou a sua lotação máxima , com pelo menos 15 pessoas de pé, portanto tomem uma providencia urgente , coloque mais ônibus na linha , pois além de custar muito caro a passagem , os serviços está sendo prestados de forma não satisfatória para os usuários.Código de Defesa do Consumidor: Art. 22. Os órgãos públicos, por si ou suas empresas, concessionárias, permissionárias ou sob qualquer outra forma de empreendimento, são obrigados a fornecer serviços adequados, eficientes, seguros e, quanto aos essenciais, contínuos. Parágrafo único. Nos casos de descumprimento, total ou parcial, das obrigações referidas neste artigo, serão as pessoas jurídicas compelidas a cumpri-las e a reparar os danos causados, na forma prevista neste código.-",Ônibus lotado - linha 308 - Cotia Terminal Barra funda
 07/03/18 às 07h36,ID: 33561999,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/bilhete-bom_4ne-VJOBKtz_hTau/, Orlândia - SP,"Devido a ineficiencia do bilhete bim hoje pela manha tive que pagar passagem fo meu bolso porque o meu bilhete semi novo com 278,00 de saldo nao leu no leitor do aparelho bom...",Bilhete bom
 06/03/18 às 19h58,ID: 33554823,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/cartao-bom-escolar-nao-recarrega_TgklSHMir1IJsjN8/, Embu das Artes - SP,"Eu realizei a revalidação do meu cartão bom escolar, paguei o boleto, mandei os documentos necessários,tudo certo. Tanto que no site da EMTU aparece que meu cartão foi revalidado e quando entrei em contato com o BOM, o atendente me informou que estava constando tudo certo no sistema. Porem eu não consigo recarregar o cartão, nem em terminais eletrônicos nem em terminais físicos, tentei mais de uma vez e não consigo recarregar, ou aparece algum erro ou aparece tempo de aplicação expirou. Desde o ano passado eu pago a revalidação, mando todos os documentos e quando vou usar o cartão não consigo, ele nunca recarrega.Eu corro atras da empresa BOM e os atendentes me dizem que eu tenho que entrar em contato com a EMTU. Quando entro em contato com a mesma, ou os atendentes me deixam esperando horas no telefone e desligam ou nem consigo falar com ninguem. Fui no posto de atendimento do Taboao da Serra e o atendente me disse mais uma vez que não sabia o que poderia ser e que talvez fosse melhor eu ir até São Bernardo na EMTU para TENTAR descobrir o que esta acontecendo. Gostaria que voces resolvessem meu problema porque eu ligo pro BOM e eles dizem que no sistema deles consta tudo certo e que eles nao podem fazer nada, eu ligo pra vcs e voces me dizem a mesma coisa.  Não é justo que eu pague o valor inteiro da passagem sendo que eu tenho o DIREITO como estudante de pagar meia tarifa e nao é justo que eu pague a revalidação todos os anos e não consiga recarregar.Porque ano passado foi a mesma situação até que eu desisti de tentar porque ja estava no final do semestre e não valia mais a pena me estressar com isso. Eu so quero que o serviço que eu tenho o direito de receber seja entregue a mim.",Cartão BOM escolar não recarrega
 06/03/18 às 19h57,ID: 33554805,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/processo-mais-que-exaustivo_XgUkdPTDBkF3naCJ/, Barueri - SP,"Boa noite!Desde o dia 05/02 estou tentando, dia apos dia, tirar minha primeira via do cartão. Tenho direito ao passe livre, todos os documentos foram aceitos MENOS a foto 3x4.Nunca vi tanta burocracia por conta de uma foto! TODAS as SEIS vezes que mandei ela foi recusada! Mesmo eu fazendo todos os procedimentos em que me é instruido no site. Bem cansativo sabe, fora que estou tendo que ir a pé, 40 minutos andando da minha casa ate a estação, sentindo dores frequentes pois tenho artrite, por conta disso.Ou é por que a qualidade da foto esta alta, ou voces simplesmente arrumam uma desculpa.Espero que esse transtorno seja resolvido o mais breve possivel.",PROCESSO MAIS QUE EXAUSTIVO
 06/03/18 às 18h04,ID: 33551863,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/cartao-bom-escolar-esta-invalido_5Nd9PiV7zyI3ertK/, São Paulo - SP,"Fiz a revalidação do meu cartão bom, assim como faço todos os anos, paguei a taxa dia 19/01/18, no site consta que meu cartão está liberado para a meia tarifa, hoje já é dia 06/03/18 e não consigo carregar meu cartão já tentei várias vezes liguei na empresa várias vezes é o telefone nunca atende ou quando atende te passam pra outro Telefone que da no mesmo. Já tentei recarregar o cartão várias vezes é a mensagem que aparece é cartão inválido, sendo que já paguei a taxa a quase 2 meses atrás.",Cartão Bom Escolar está inválido
 06/03/18 às 17h31,ID: 33550739,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/onibus-nao-passa-no-intinerario_suQAKSUa8wi7Cl7r/, São Paulo - SP,QUERO INFORMA QUE PEGO O ONIBUS TODOS OS DIAS POR VOLTA DAS 18:40 PRA IR TRABALHAR E CAIU UMA CHUVINHA O MOTORISTA DESTE HORARIO NÃO SOBE PRA PEGAR OS PASSAGEIRO SENDO QUE DA PRA SUBIR MESMO CHUVENDO ESTA PASSANDO CAMINHAO ONIBUS ESCOLAR POR QUE QUE O MOTORISTA NÃO FAS O INTINERARIO DELE CORRETO NÃO A PRIMEIRA VEZ QUE ACONTECE ISSO ESTOU CHEGANDO ATRASADO NO MEU TRABALHO POR CAUSA DISSO  JA NÃO TEM ONIBUS TODA HORA NA HORA QUE TEM NÃO PASSA AI FICA DIFICIL.,ONIBUS NÃO PASSA NO INTINERARIO
 06/03/18 às 15h33,ID: 33546297,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-consigo-contato-pelo-08007240555_ZFX6ruj35cLs6224/, Santana de Parnaíba - SP,"Boa tarde , estou solicitando a revalidação do meu passe livre, já enviei 2 vezes a mesma documentação dos outros 3 anos e deu cono indeferido, sou estudante pelo fies faço uso de 4 condução entre ida e volta pois moro próximo a cajamar em Santana de Parnaíba e estudo em Osasco, gostaria de entender o porquê não aceitaram a cópia do meu contrato e tenho urgencia em resolver esse problema pois meu gasto por dia é de 20 reais somente por isso isso esse benefício não tenho condições de pagar ligo no 43411433 a telefonista me pede pra ligar no 08007240555 mais só da toque de ocupado segundo a mesma é devido a demanda estou tentando falar lá a dias e não consigo .",Não consigo contato pelo 08007240555
 06/03/18 às 13h26,ID: 33541119,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motorista-em-alta-velocidade_jidWz7JDUme7iRYq/, São Bernardo do Campo - SP,"Quero reclamar do onibus numero 394 placa final 2420. Hoje dia 06 de março aproximadamente 12h30 na avenida senador vergueiro altura do Carrefour, onde a velocidade é 50km, o motorista desse onibus de camisa azul e oculos de sol acabou de passar acelerando atras dos carros que estavam na velocidade exigida, tirou uma fina do meu carro quase colidindo contra mim num trecho em obras, freou bruscamente ""sacudindo"" todos os passageiros. Motorista já vinha em velocidade desde a altura da faculdade Metodista na mesma avenida que também esta em obras. Que irresponsabilidade, que ignorancia... exijo medidas e um retorno sobre essa reclamação.",Motorista em alta velocidade
 06/03/18 às 12h59,ID: 33540095,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/enrolacao-metropolitana-de-transportes-urbano__Co9YepGnPm8QzFM/, Guarulhos - SP,"Tive um problema relativo ao meu cadastro no site da emtu, minha faculdade não atualizou os meus dados, e eu fui reclamar a atualização no dia 06/02. A atualização foi feita, e os documentos enviados. Desde então, eles encontram algum problema em todos os documentos que envio, fora a demora para analisar a documentação, sabendo que o período letivo já começou. Já foram três tentativas, e estou há mais de um mês tendo que pagar do meu bolso a condução. Sou bolsista, tenho direito a passe livre, mas só Deus sabe quando a empresa terá a boa vontade de liberar o meu bilhete.",enrolação metropolitana de transportes urbano
 06/03/18 às 10h24,ID: 33533229,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/cartao-passe-livre-para-meu-filho_c5FjIteicq5kUhWw/, Taboão da Serra - SP,"Estou tentando pedir o cartão passe livre para meu filho requisição 4986996 protocolo ouvidoria 531156 - 11594/2018, porém sempre aparece mensagem pedindo reenvio de foto ou documento. Não consigo ligar e não recebem documentos por outros meio de comunicação. Sendo que está tudo correto gostaria de um retorno e solução do problema.",CARTAO PASSE LIVRE PARA MEU FILHO
 06/03/18 às 09h16,ID: 33530299,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/falta-de-respeito-com-os-passageiros_ybu0msKneAug0Kvd/, São Bernardo do Campo - SP,"Mais uma vez venho a este canal que nunca dá retorno, ou seja, um atendimento ineficiente, mas antes de ir a procon e mídias sociais, gosto de dar o direito da empresa ter ciência de sua má se não péssima prestação de serviço.1h20 minutos no ponto passados somente 1 431 lotado e 1 004 que também lotado, mas parou, fomos amassados na porta, começando aí a fata de respeito com o passageiro. Um motorista alto moreno, super grosso e mal humorado, mandado senhora de idade calar a boca, não deixando passageiros descer pela frente (pq era impossível passar a catraca), onde uma moça até desceu chorando tamanha falta de respeito dele, freava achando que estava carregando gado, as curvas parecíamos que íamos colar nos vidros.Depois vocês perguntam pq o Brasil não vai pra frente... Antes dos governantes, tbm vem a população, empresas e empregados que precisam fazer sua parte e não deixar uma empresa e seu funcionário tratar os passageiros como lixo! Lamentável e vergonhoso.Estou fotografando todos os episódios e vamos divulgar pra imprensa e mídias sociais",Falta de Respeito com os passageiros
 06/03/18 às 07h49,ID: 33527991,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/superlotacao_CIueZ2QHLxMwQO2c/, Santo André - SP,"Sou usuário do trólebus a mais de 9 anos e faço uso da linha 237 e 237P, pois moro em Santo André e trabalho em Diadema terminal Piraporinha.Até hoje não consigo entender por que no horário da tarde 18:00hs  passam por volta de 4 ônibus para Ferrazopolis   linha 288 e 1onibus para Santo André, sendo que o fuxo de passageiros para Santo André é maior devido o deslocamento dos alunos que vão para faculdade, Senai, Senac e Fatec e fazem uso da linha 287 e 287P.Ontem 05/03/2018 fiquei por volta de 45 minutos para poder entrar num trólebus super lotado, isso tem acontecido com muita frequência, não consigo voltar sentado para casa depois de um dia de trabalho, fico no aguardo de seu retorno e desafio a quem é responsável por essa logística a pegar o ônibus comigo. Na próxima reclamação vou tirar foto do ocorrido.",Superlotação
 06/03/18 às 07h43,ID: 33527909,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motorista_6NXU15K4C4mcP_zU/, Itapecerica da Serra - SP,"A motorista da linha 339 ,é uma berraçao demora entre 40 a 50 minutos no trajeto do Capao para o Jd vitória tem contar quantas vezes ela deixa o ônibus morrer umas 5 vezes fora que já me prendeu na porta umas duas vezes ,",Motorista
 06/03/18 às 07h18,ID: 33527659,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/humilhacao-nos-onibus-da-viacao-publix_fvfeDZO1MTwLS8M_/, São Paulo - SP,"Cheguei, hoje no dia 06/05/2018 ao ponto da avenida Baronesa de Muritiba as 06:02 para pegar o ônibus da linha 107 sentido estação de santo André, da viação Publix. embarquei no veículo 179 que estava abarrotado de passageiros. Dei 20 reais para o motorista e ele me devolveu cerca de 10,00 de troco (me cobrou duas passagem) mas não passei porque estava lotado. Ao chegar na igreja do Bonfim solicitei que mesmo me desse o resto do troço é liberasse a catraca. Ele liberou mas não me devolveu (entendo, ônibus lotado) Ao chegar na estação esperei todos desembaraçado e pedi o resto do troço, ele me devolveu de mal vontade e gritando falando que eu tinha que prestar atenção, que eu tinha falado pra ele que era 2 passagens e começou a gritar.Eu falei pra ele ""você aje como se eu te pedisse um pouco favor de dar o troco certo""Ele começou a gritar, ofendeu a mim e a minha mãe, me trancou dentro do ônibus e veio pra cima de mim me agredir (não me agrediu por causa da fiscal - uma morena - aí ele finalmente abriu a porta e a fiscal veio falar comigo. Ele veio atrás ainda puxando briga mas não fez nada por causa da fiscal. Agora me diga EMTU, e certo isso, estou errado em pedir meu troco? Pago 5 passagens e diariamente, o motorista do carro 179 não vai banca-lasQuero que seja tomada alguma providência, pois isso não é jeito de tratar o cliente. Carro 179 linha 107 sentido santo André, a briga ocorreu cerca de 06:30 no Terminal Santo André",Humilhação nos ônibus da Viação Publix
 05/03/18 às 22h04,ID: 33523669,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/onibus-sujos-sem-ar-condicionado-super-lotados_eKSg8emN4Ue2SYCY/, Mairiporã - SP,Venho expressar minha insatisfacao com os onibus da etm primeiro eo os onibus direto para o tiete com passagens de 10.40 onibus vivem sujos nao tem ar condicionado um onibus com uma passagem cara sem ar condicionado nao dar essa empresa nao tem respeito pelo seus usuarios o outro eo 042 onibus sujo vive lotado as vezes quando nao prega ou se mete em acidente onibus velho ser ar condicionado e com passagens bem cara toda vez ta aumentando e olha que nao e so os intermunicipais que tem problema nao os municiapis tambem operado por esta empresa nunca ninguem resolve nada nao sou o primeiro a reclama empresa etm internorte mairipora estamos refem desta empresa,Onibus sujos sem ar condicionado super lotados
 05/03/18 às 21h01,ID: 33521887,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/ausencia-de-carro_vTT9H6g4bk2xe2Oh/, Guarulhos - SP,"Ja algumas semanas a linha 110 Jd bela Vista/Metro Tucuruvi, vem apresentando fragilidade no horário das 6h:45min com saida da Av Brigadeiro Faria Lima. Pelo menos uma vez por semana não ha ônibus nesse horário para atender os usuários. Esta constância vem se repetindo semana apos semana. Como também a mudança de trajeto. Solicito por gentileza que seja revisto a causa da ausência, pois nos usuários estamos sendo prejudicados, pois dependo do ponto ao qual moramos só temos essa opção de linha que nos conduza até o metro.Grata",Ausência de Carro
 05/03/18 às 20h02,ID: 33520231,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/desrespeito-com-o-usuario_svDnKmNMrFIR9UYi/, Santo André - SP,"No terminal de ônibus de santo André  o troleibus está acontecendo o seguinte: existem 5 guichês para comprar bilhetes ou abastecer o cartão ,mais o pouco caso com o usuário é tanto que somente 1 guichê funciona para atender todos os usuários as filas são gigantescas a gualquer hora do dia.como pode uma empresa que se diz ter 90 por cento de aprovação fazer isso com os usuários .faz o que quer e não é punida isso é um luxo de empresa vou mover uma ação contra essa empresa e fazer um abaixo assinado a população não merece ser tratada como lixo por uma empresa milionária sem mais Alexandre.",Desrespeito com o usuario
 05/03/18 às 19h29,ID: 33519269,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/o-onibus-nunca-passa-no-horario_9H6hIeO8xwy0LYrj/, Diadema - SP,Quero deixar registrada minha indignação. O ônibus da linha 323 -Santo André / jardim Clímax.Tem demorado mais de 1 hora pra passar entre os horários de 18:00 as 19:30 .. já fiquei dias sem ir pra faculdade aguardando mais de 1 hora. E já paguei diversas viagens de Uber por não poder atrasar na aula e o ônibus não cumprir com seus horários. Como por exemplo agora estou no ponto da Av Senador Vergueiro desde as 18:30 e não passou se quer nenhum ônibus da linha. O horário da faculdade é as 19:10 e são 19:28 e eu ainda me encontro aqui. É uma falta de respeito.,O ônibus nunca passa no horário
